id,host_id,neighbourhood_group,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day,last_review_dayofyear,last_review_dayofweek
21660214,22675680,Queens,40.71825,-73.83502,Shared room,1,68,3.62,1,125,2019,4,5,95,6
16767194,18654847,Brooklyn,40.67089,-73.95473,Private room,3,0,0.05,1,0,2016,8,31,241,2
34674199,5441056,Brooklyn,40.68746,-73.9576,Private room,2,4,2.31,1,67,2019,7,3,184,4
25315154,188225740,Bronx,40.86273,-73.83715,Entire home/apt,2,70,5.34,1,142,2019,7,7,188,1
20649687,5731144,Manhattan,40.84877,-73.93821,Entire home/apt,4,0,0.74,1,0,2018,1,20,21,3
786727,4147608,Manhattan,40.81915,-73.93964,Entire home/apt,7,11,0.18,1,0,2015,9,7,250,2
24250052,21379585,Manhattan,40.77988,-73.98605,Private room,1,50,3.3,1,0,2019,5,30,150,5
25967894,47426611,Manhattan,40.84963,-73.9372,Entire home/apt,2,15,1.39,1,48,2019,6,23,174,1
31566109,154390742,Brooklyn,40.69382,-73.95862,Entire home/apt,2,8,1.41,1,0,2019,6,2,153,1
7698722,31919780,Brooklyn,40.68599,-73.9394,Entire home/apt,3,98,2.39,2,52,2019,6,23,174,1
33126746,249309586,Manhattan,40.71502,-73.99066,Entire home/apt,4,8,2.38,1,255,2019,6,25,176,3
21444943,50903933,Brooklyn,40.65114,-73.96246,Private room,2,2,0.1,1,0,2017,10,26,299,5
29861097,1512819,Brooklyn,40.65323,-73.95256,Private room,5,5,1.06,5,69,2019,5,17,137,6
35385249,739539,Manhattan,40.72317,-74.00245,Entire home/apt,2,5,5,1,8,2019,7,6,187,7
6467744,645887,Brooklyn,40.71323,-73.94699,Entire home/apt,3,137,3.51,2,154,2019,7,3,184,4
11483117,60446325,Brooklyn,40.69483,-73.96403,Private room,2,30,1.17,1,333,2019,6,5,156,4
6269608,32582256,Manhattan,40.75546,-73.99701,Entire home/apt,5,9,0.25,2,0,2018,7,15,196,1
9368365,22157668,Manhattan,40.78074,-73.98393,Entire home/apt,5,0,0.07,1,0,2018,6,8,249,1
25480539,102501688,Bronx,40.83464,-73.92505,Private room,2,2,0.17,1,348,2018,9,30,273,1
1121497,496164,Brooklyn,40.70974,-73.93962,Private room,5,73,0.99,2,307,2019,6,7,158,6
14236416,20132009,Manhattan,40.74577,-74.00606,Entire home/apt,3,119,3.45,2,58,2019,6,29,180,7
2707194,159726,Manhattan,40.83482,-73.94617,Entire home/apt,6,5,0.08,1,0,2014,8,20,232,4
19382819,9293730,Manhattan,40.76833,-73.95581,Entire home/apt,30,9,0.38,16,340,2019,7,1,182,2
9043905,3331710,Manhattan,40.72874,-74.00122,Entire home/apt,2,29,0.65,1,0,2019,1,1,1,3
26606648,7718759,Manhattan,40.82763,-73.94404,Private room,1,19,7.92,2,16,2019,7,2,183,3
7389120,7365834,Brooklyn,40.58294,-73.95897,Entire home/apt,2,45,0.93,5,256,2019,6,23,174,1
29184981,25767215,Brooklyn,40.67792,-73.9484,Private room,1,9,1.18,1,249,2019,6,19,170,4
31596199,236852677,Bronx,40.86906,-73.88753,Entire home/apt,2,1,1,1,32,2019,6,16,167,1
26920890,37370465,Manhattan,40.71857,-73.98973,Private room,3,15,1.34,1,280,2019,4,27,117,7
33085491,88497114,Brooklyn,40.68857,-73.9384,Entire home/apt,2,15,6.72,1,71,2019,7,6,187,7
4775278,6948005,Brooklyn,40.69294,-73.96001,Private room,1,1,0.02,1,0,2016,1,1,1,6
27507137,158088272,Manhattan,40.81589,-73.93686,Entire home/apt,3,1,0.13,1,0,2018,11,25,329,1
13444818,38915391,Queens,40.73888,-73.87299,Entire home/apt,30,83,2.22,1,342,2019,6,30,181,1
19791924,112954746,Manhattan,40.77428,-73.95523,Entire home/apt,2,3,0.12,1,0,2017,7,30,211,1
35029537,263880607,Manhattan,40.76514,-73.98775,Shared room,1,2,1.82,7,362,2019,6,13,164,5
5737678,6094516,Brooklyn,40.70905,-73.95152,Private room,1,0,0.06,1,0,2018,7,14,351,6
34146260,153371127,Queens,40.75023,-73.87772,Shared room,1,4,2.73,2,355,2019,6,10,161,2
36241283,267943725,Brooklyn,40.62555,-73.95724,Private room,1,1,1,1,86,2019,7,2,183,3
15700484,62413233,Brooklyn,40.67718,-73.91405,Entire home/apt,4,9,0.29,1,0,2018,5,20,140,1
36423090,43297161,Brooklyn,40.70538,-73.94314,Private room,2,0,1,1,6,2019,7,1,152,6
596448,2648088,Brooklyn,40.69082,-73.99281,Entire home/apt,1,109,1.51,1,261,2019,6,14,165,6
20139611,95958773,Brooklyn,40.57717,-73.9608,Private room,1,7,0.32,3,342,2019,6,27,178,5
26802372,190921808,Manhattan,40.7557,-73.99668,Private room,3,15,1.3,47,238,2018,12,16,350,1
3208904,16257970,Manhattan,40.71254,-73.98535,Private room,3,231,3.72,2,177,2019,7,7,188,1
413876,2059155,Manhattan,40.70537,-74.00992,Entire home/apt,1,36,0.57,1,365,2018,9,26,269,4
31470025,207010341,Manhattan,40.7966,-73.93345,Private room,4,0,0.33,2,51,2019,6,2,32,1
447766,1109143,Manhattan,40.73903,-73.97975,Private room,1,1,0.02,1,6,2014,8,21,233,5
13308110,1713791,Brooklyn,40.70699,-73.92188,Entire home/apt,1,41,1.1,1,69,2019,6,2,153,1
26471867,4291088,Brooklyn,40.6955,-73.96446,Entire home/apt,1,35,2.87,1,0,2019,6,30,181,1
6327529,27289127,Manhattan,40.74039,-74.00665,Entire home/apt,5,3,0.06,1,0,2016,1,1,1,6
850712,4442608,Manhattan,40.73132,-73.99979,Entire home/apt,30,17,0.27,1,231,2019,6,30,181,1
31296410,535343,Manhattan,40.8014,-73.9578,Private room,2,12,2.35,1,1,2019,6,24,175,2
25521464,192594401,Queens,40.58821,-73.79755,Entire home/apt,3,21,1.59,1,299,2019,6,23,174,1
15834067,100781220,Queens,40.75732,-73.92019,Entire home/apt,2,67,2.13,1,191,2019,6,24,175,2
7501292,5565918,Brooklyn,40.69141,-73.934,Entire home/apt,4,54,1.14,1,0,2019,4,28,118,1
9916371,66286,Brooklyn,40.68538,-73.94138,Entire home/apt,3,3,0.08,2,0,2016,8,9,222,3
6069703,17958459,Brooklyn,40.71462,-73.96309,Entire home/apt,8,39,0.77,1,113,2019,1,1,1,3
26985149,1836803,Brooklyn,40.688720000000004,-73.93183,Entire home/apt,3,1,0.09,1,17,2018,8,27,239,2
5132986,2086194,Brooklyn,40.68163,-73.96709,Private room,2,3,0.06,1,189,2015,5,17,137,1
25032319,30736639,Brooklyn,40.68778,-73.90748,Entire home/apt,3,34,2.58,2,119,2019,6,21,172,6
29992271,4024013,Brooklyn,40.69696,-73.93024,Private room,14,4,1.21,1,129,2019,6,25,176,3
27227269,28449397,Manhattan,40.82958,-73.94184,Private room,1,1,0.11,2,364,2018,10,9,282,3
21979387,160474324,Brooklyn,40.69267,-73.9218,Entire home/apt,5,1,0.05,1,0,2017,12,14,348,5
32798710,211136294,Bronx,40.83757,-73.8353,Private room,1,14,6.36,5,229,2019,6,7,158,6
31560811,5178818,Brooklyn,40.71186,-73.95736,Entire home/apt,1,28,5.22,1,93,2019,7,7,188,1
29124414,12171344,Brooklyn,40.66506,-73.95177,Entire home/apt,2,6,0.79,2,2,2019,6,16,167,1
6678277,34954047,Manhattan,40.74912,-73.98007,Entire home/apt,30,2,0.05,1,189,2016,5,11,132,4
23760168,30736639,Brooklyn,40.68609,-73.90733,Entire home/apt,2,80,5.08,2,77,2019,7,1,182,2
27366041,80543188,Bronx,40.86299,-73.89088,Private room,2,14,1.26,1,210,2019,5,1,121,4
10131082,51991283,Manhattan,40.79865,-73.95295,Private room,1,0,0.08,5,281,2018,5,1,349,6
306702,1577493,Brooklyn,40.68786,-73.97421,Private room,3,16,0.18,1,0,2018,9,1,244,7
25534977,110115422,Manhattan,40.76538,-73.98293,Private room,2,79,7.69,1,120,2019,7,6,187,7
13375898,75981937,Queens,40.76002,-73.92252,Private room,1,47,1.27,2,71,2019,6,22,173,7
14685187,4961381,Brooklyn,40.684,-73.96368,Private room,1,3,0.45,1,299,2019,6,8,159,7
16437145,4965750,Brooklyn,40.68505,-73.93427,Entire home/apt,2,92,2.97,1,127,2019,6,28,179,6
27108423,96347734,Manhattan,40.72617,-73.97934,Entire home/apt,2,47,4.05,1,275,2019,6,24,175,2
23151066,5640467,Manhattan,40.77579,-73.95628,Entire home/apt,5,1,0.08,1,0,2018,7,21,202,7
29063276,22123619,Brooklyn,40.675,-73.91903,Private room,30,2,0.23,2,89,2018,11,1,305,5
15114935,31070690,Manhattan,40.83839,-73.93819,Private room,2,12,0.36,1,124,2018,9,2,245,1
35189052,26620387,Brooklyn,40.66737,-73.9747,Entire home/apt,4,0,1,1,19,2019,6,26,173,5
34336086,258589420,Queens,40.68981,-73.83198,Private room,1,6,2.73,7,176,2019,7,7,188,1
9956933,10338497,Manhattan,40.78614,-73.95541,Private room,10,0,0.03,1,0,2016,6,31,364,7
32168942,116089235,Manhattan,40.75117,-73.99735,Entire home/apt,3,1,0.63,1,77,2019,5,23,143,5
14911767,3609819,Brooklyn,40.66821,-73.98253,Entire home/apt,31,8,0.23,1,179,2019,3,4,63,2
7116654,7078254,Brooklyn,40.65683,-73.9609,Private room,1,2,0.04,1,0,2015,9,7,250,2
18721845,49360262,Queens,40.74204,-73.90639,Private room,2,3,0.12,1,0,2017,5,28,148,1
14183466,85938655,Manhattan,40.76439,-73.98943,Private room,3,53,1.53,2,197,2019,6,30,181,1
15854548,1939376,Brooklyn,40.68866,-73.96147,Private room,20,24,0.78,1,304,2019,5,1,121,4
2271504,11598359,Brooklyn,40.68766,-73.96439,Entire home/apt,1,0,0.07,1,0,2018,5,31,268,2
367810,1728785,Brooklyn,40.7376,-73.95678,Private room,5,3,0.09,1,242,2019,4,24,114,4
35866148,267593494,Brooklyn,40.67532,-73.90891,Entire home/apt,3,0,3,1,73,2019,7,7,188,6
3401271,5851210,Manhattan,40.79191,-73.94433,Entire home/apt,3,225,3.69,2,13,2019,7,1,182,2
34339714,246887851,Queens,40.74184,-73.88393,Private room,2,6,2.77,1,292,2019,6,29,180,7
36346454,27589350,Queens,40.76575,-73.92307,Private room,1,0,1,1,13,2019,7,1,182,2
29640481,218048903,Manhattan,40.75983,-73.99064,Entire home/apt,2,17,2.13,1,254,2019,6,25,176,3
993040,5454862,Manhattan,40.8278,-73.94891,Entire home/apt,3,185,2.46,1,6,2019,6,14,165,6
11640318,1709718,Manhattan,40.76453,-73.97769,Private room,1,32,1.39,2,365,2019,1,2,2,4
4742842,7111318,Manhattan,40.82784,-73.93704,Entire home/apt,3,111,3.15,1,9,2019,6,23,174,1
629949,3130534,Manhattan,40.77975,-73.94977,Private room,1,160,1.9,1,319,2019,6,27,178,5
9173061,8167329,Manhattan,40.76236,-73.99261,Entire home/apt,1,6,0.14,1,0,2016,5,16,137,2
16685971,5855892,Manhattan,40.8531,-73.93872,Entire home/apt,2,0,0.03,1,0,2017,8,29,360,2
14692426,91364768,Manhattan,40.82722,-73.9431,Private room,4,42,1.37,1,62,2019,6,29,180,7
11276513,10262436,Brooklyn,40.67788,-73.98086,Private room,5,0,0.03,1,0,2016,5,28,175,1
34571306,36712407,Manhattan,40.77702,-73.98052,Entire home/apt,2,2,2,1,16,2019,7,7,188,1
36351030,273354185,Bronx,40.81709,-73.84811,Private room,2,0,3,7,177,2019,6,25,175,2
19569481,960013,Brooklyn,40.71312,-73.94867,Entire home/apt,3,31,1.27,1,13,2019,6,1,152,7
1367775,7419960,Manhattan,40.76175,-73.95012,Private room,30,5,0.15,1,2,2018,8,18,230,7
30557583,107434423,Manhattan,40.73888,-73.99782,Entire home/apt,30,0,0.5,232,218,2019,6,6,157,7
60948,126607,Manhattan,40.80942,-73.93936,Entire home/apt,3,135,1.3,3,192,2019,6,20,171,5
11101754,7872220,Brooklyn,40.68673,-73.9579,Entire home/apt,1,153,4.66,1,47,2019,7,6,187,7
30928769,213781715,Brooklyn,40.73095,-73.95131,Private room,1,0,2.93,33,180,2018,5,23,294,1
162508,776645,Brooklyn,40.67212,-73.9506,Entire home/apt,2,29,0.35,1,119,2019,6,28,179,6
1887489,9818634,Brooklyn,40.66173,-73.95382,Entire home/apt,1,0,1.18,1,0,2019,7,6,184,4
27201540,257904,Brooklyn,40.68518,-73.93517,Entire home/apt,5,5,0.48,1,0,2018,11,15,319,5
5904538,30667773,Manhattan,40.74405,-73.97781,Private room,1,0,0.02,1,0,2015,7,15,46,6
7084621,27919510,Manhattan,40.73634,-74.00485,Entire home/apt,1,7,0.15,1,0,2017,1,1,1,1
35005526,219517861,Manhattan,40.75708,-73.98283,Entire home/apt,29,0,0.68,327,343,2019,5,20,52,7
12869561,22541573,Manhattan,40.73887,-73.99983,Entire home/apt,30,1,0.09,87,323,2018,7,31,212,3
33401610,251638751,Brooklyn,40.67946,-73.97497,Entire home/apt,1,5,2.42,1,8,2019,6,21,172,6
26036861,4122424,Brooklyn,40.70621,-73.95026,Private room,1,36,2.79,1,0,2019,6,19,170,4
14100743,27126954,Brooklyn,40.62755,-73.96097,Entire home/apt,1,1,0.03,1,0,2016,7,21,203,5
7733896,1036161,Brooklyn,40.68242,-73.95016,Private room,1,88,1.84,2,60,2019,6,2,153,1
32242353,52005895,Brooklyn,40.68429,-73.92515,Private room,1,5,1.1,1,86,2019,5,14,134,3
21042151,151563968,Manhattan,40.70949,-74.00973,Entire home/apt,1,103,4.79,1,7,2019,6,22,173,7
33959560,10860700,Brooklyn,40.7121,-73.94347,Entire home/apt,10,0,1,2,34,2019,7,1,152,7
30394541,107434423,Manhattan,40.74423,-74.0026,Entire home/apt,30,0,0.69,232,285,2019,6,1,152,7
18077742,4004425,Manhattan,40.84354,-73.93874,Entire home/apt,6,0,0.18,1,0,2018,5,27,194,7
4822181,23772724,Manhattan,40.77427,-73.95325,Entire home/apt,30,8,0.28,15,270,2019,4,23,113,3
28084157,205745676,Queens,40.75746,-73.82013,Private room,1,28,2.78,9,346,2019,7,7,188,1
33269801,105762561,Queens,40.69008,-73.78667,Private room,2,12,3.56,3,330,2019,7,1,182,2
28220772,302885,Manhattan,40.72249,-74.00385,Private room,3,14,1.37,3,0,2019,6,22,173,7
30264393,105878573,Brooklyn,40.66522,-73.88686,Private room,1,20,2.82,5,62,2019,5,31,151,6
34542878,259776956,Brooklyn,40.63043,-73.89553,Private room,1,0,2.35,5,365,2019,6,24,181,2
19488137,63956486,Manhattan,40.86438,-73.92086,Shared room,2,2,0.12,1,0,2018,3,27,86,3
9754436,15231059,Manhattan,40.7203,-73.98698,Private room,3,24,0.56,4,333,2019,4,7,97,1
5442054,16437254,Brooklyn,40.68969,-73.97797,Entire home/apt,30,1,0.13,21,311,2018,11,16,320,6
13779358,80894027,Queens,40.7532,-73.87731,Entire home/apt,3,12,0.35,1,274,2019,6,17,168,2
1519994,8113165,Brooklyn,40.63591,-73.90941,Private room,3,1,0.16,2,132,2019,1,4,4,6
9047816,2660650,Queens,40.74977,-73.93979,Private room,4,46,1.18,1,284,2019,6,29,180,7
30387469,107434423,Manhattan,40.70617,-74.00842,Entire home/apt,30,0,0.17,232,310,2019,1,29,69,5
22173085,161971187,Manhattan,40.86089,-73.92832,Entire home/apt,4,0,0.07,1,0,2018,1,1,1,3
25802893,5772223,Brooklyn,40.64512,-73.99839,Entire home/apt,14,8,0.63,1,69,2019,6,28,179,6
15495653,3250450,Manhattan,40.78895,-73.96754,Private room,31,2,0.06,18,249,2017,10,27,300,6
21699294,157967816,Brooklyn,40.72207,-73.94226,Private room,1,82,4.12,3,43,2019,6,22,173,7
16026567,13394035,Brooklyn,40.70875,-73.94478,Private room,20,85,2.74,1,35,2019,5,27,147,2
883209,4158086,Brooklyn,40.69132,-73.94205,Shared room,3,15,0.2,1,365,2017,9,16,259,7
21239728,57460773,Manhattan,40.81986,-73.94414,Entire home/apt,2,63,3.71,1,18,2019,6,22,173,7
19908088,140983856,Manhattan,40.70492,-74.00797,Entire home/apt,10,36,1.52,2,297,2019,6,13,164,5
13549611,59575555,Brooklyn,40.68144,-73.89416,Entire home/apt,5,2,0.06,1,0,2016,8,15,228,2
15633727,16641743,Manhattan,40.72952,-73.98388,Entire home/apt,7,1,0.03,1,0,2016,11,7,312,2
25826202,190921808,Manhattan,40.75396,-73.99571,Private room,7,2,0.29,47,238,2019,4,3,93,4
33275250,239660813,Manhattan,40.76027,-73.99682,Private room,1,0,0.86,10,333,2019,6,2,183,6
13030999,59552219,Manhattan,40.70645,-74.01144,Entire home/apt,7,2,0.05,1,0,2017,1,23,23,2
30497529,1286331,Manhattan,40.72579,-73.98344,Entire home/apt,3,12,1.9,1,80,2019,7,2,183,3
16113842,3842134,Brooklyn,40.72641,-73.94657,Private room,20,7,0.27,3,342,2019,4,28,118,1
23129919,171888683,Brooklyn,40.67226,-73.97251,Entire home/apt,10,11,0.67,1,0,2019,3,31,90,1
18389694,43107610,Manhattan,40.71933,-73.99,Entire home/apt,4,2,0.07,1,187,2017,4,30,120,1
10527546,14290739,Manhattan,40.79182,-73.96564,Entire home/apt,31,8,0.22,3,342,2018,8,14,226,3
35856471,269707834,Bronx,40.89198,-73.84779,Entire home/apt,2,0,1,1,168,2019,6,30,181,1
34334524,236425271,Manhattan,40.76343,-73.99134,Entire home/apt,1,6,2.95,1,299,2019,6,29,180,7
15142409,96024343,Manhattan,40.73405,-73.98862,Entire home/apt,1,103,3.11,1,335,2019,6,30,181,1
12106132,38967549,Brooklyn,40.68592,-73.9398,Entire home/apt,3,3,0.08,1,0,2016,11,27,332,1
22340790,45377675,Manhattan,40.74505,-73.97867,Entire home/apt,5,1,0.05,1,0,2018,1,1,1,2
22847975,95014144,Queens,40.76119,-73.91294,Private room,1,0,0.17,1,0,2018,9,13,261,6
4973520,12342828,Manhattan,40.79399,-73.94255,Private room,4,99,2.06,2,11,2019,6,28,179,6
7385568,1163720,Manhattan,40.81355,-73.94407,Private room,1,2,0.04,1,0,2015,8,14,226,6
34180443,44260443,Brooklyn,40.68268,-73.93055,Private room,1,12,5.37,1,60,2019,6,29,180,7
6972554,17155244,Manhattan,40.7984,-73.94777,Entire home/apt,4,4,0.08,1,0,2015,9,8,251,3
29928467,16152090,Queens,40.76147,-73.92549,Entire home/apt,3,0,0.94,2,0,2019,6,28,69,6
35944768,113583961,Brooklyn,40.71982,-73.94742,Entire home/apt,2,1,1,1,245,2019,6,30,181,1
31086787,197767541,Queens,40.61127,-73.76451,Private room,5,0,0.76,1,180,2019,7,1,154,4
4671552,10860081,Brooklyn,40.68241,-73.96354,Entire home/apt,1,9,0.16,1,0,2015,12,27,361,1
2467879,786862,Brooklyn,40.71841,-73.95992,Private room,1,2,0.03,1,0,2015,4,30,120,5
5287414,27376622,Manhattan,40.73765,-73.98366,Shared room,1,49,0.93,1,353,2019,6,19,170,4
34975056,263506027,Manhattan,40.74399,-73.98398,Entire home/apt,1,0,1,1,0,2019,6,30,181,1
29181842,46589590,Manhattan,40.72449,-73.98384,Entire home/apt,14,0,1.5,1,19,2019,6,9,189,7
23247351,127427486,Brooklyn,40.6943,-73.93935,Private room,1,33,2.29,1,0,2019,3,24,83,1
33765725,253690060,Bronx,40.86674,-73.8428,Private room,5,0,3.71,1,188,2019,6,29,166,7
12134113,13750728,Bronx,40.81911,-73.90939,Private room,2,77,1.96,4,171,2019,6,12,163,4
2641730,4282318,Brooklyn,40.65403,-73.95904,Private room,1,151,2.37,2,135,2019,6,23,174,1
5207973,26942242,Manhattan,40.7295,-73.98623,Entire home/apt,2,1,0.02,1,0,2015,3,31,90,3
25163519,40875021,Manhattan,40.79372,-73.93552,Entire home/apt,1,18,1.32,3,355,2019,6,22,173,7
20190343,52425281,Brooklyn,40.68614,-73.99082,Entire home/apt,4,0,0.11,1,0,2018,11,9,110,6
22529131,158969505,Manhattan,40.7211,-73.99321,Entire home/apt,30,2,0.16,9,151,2018,9,15,258,7
9237147,47743811,Manhattan,40.76416,-73.98807,Entire home/apt,2,8,0.18,1,181,2019,5,27,147,2
28755241,37708037,Manhattan,40.70815,-74.00438,Entire home/apt,3,5,0.66,1,37,2019,6,8,159,7
3556615,17906693,Manhattan,40.76553,-73.9953,Private room,2,62,1.06,1,304,2019,6,9,160,1
10016353,16664377,Manhattan,40.71835,-73.99138,Private room,1,178,4.16,3,79,2019,7,4,185,5
7637047,15090552,Manhattan,40.74559,-73.98325,Entire home/apt,1,1,0.02,1,0,2015,8,1,213,7
28250130,3768359,Manhattan,40.72177,-73.98898,Entire home/apt,3,7,0.71,1,12,2019,2,21,52,5
33909064,8859112,Brooklyn,40.69214,-73.95217,Entire home/apt,3,10,3.66,2,349,2019,6,30,181,1
23434675,21593637,Brooklyn,40.67988,-73.92229,Entire home/apt,3,12,0.78,2,285,2019,6,1,152,7
34933454,219517861,Manhattan,40.70644,-74.00515,Entire home/apt,29,0,0.79,327,333,2019,6,24,149,7
30369494,228011801,Brooklyn,40.70955,-73.96311,Private room,7,1,1,1,0,2019,6,23,174,1
16274292,106437594,Manhattan,40.74586,-74.00361,Entire home/apt,6,5,0.16,1,0,2018,1,24,24,4
20466016,5962328,Queens,40.75947,-73.82263,Entire home/apt,30,7,0.34,15,294,2019,5,5,125,1
22122470,161592215,Manhattan,40.80209,-73.93584,Entire home/apt,6,31,1.68,2,276,2019,6,21,172,6
35693860,38209756,Brooklyn,40.69382,-73.96644,Private room,1,0,3.27,1,9,2019,7,7,188,1
6908209,2119276,Manhattan,40.74138,-74.00072,Entire home/apt,30,6,0.13,39,289,2019,3,30,89,7
12343793,7476145,Brooklyn,40.71811,-73.95793,Private room,3,3,0.09,1,0,2017,1,16,16,2
33714755,88171838,Brooklyn,40.63521,-74.03197,Private room,1,7,2.88,4,361,2019,7,4,185,5
33494125,19300279,Manhattan,40.80119,-73.95749,Entire home/apt,11,0,0.39,1,0,2019,4,28,105,1
33907801,242962235,Queens,40.70775,-73.89472,Private room,30,0,1,23,201,2019,6,29,180,2
28960455,218292717,Queens,40.76267,-73.90555,Entire home/apt,2,35,3.89,1,362,2019,6,22,173,7
11132775,43082746,Manhattan,40.83219,-73.94334,Private room,1,0,0.03,1,0,2017,8,11,159,1
28338131,174785358,Bronx,40.80977,-73.93038,Shared room,1,16,1.7,7,0,2019,6,22,173,7
27962805,50756378,Staten Island,40.61672,-74.0855,Shared room,2,1,0.1,7,37,2018,9,4,247,3
6863691,700224,Brooklyn,40.68338,-73.98657,Entire home/apt,29,16,0.36,4,300,2019,4,30,120,3
33849970,19303369,Queens,40.7387,-73.8771,Private room,30,0,0.15,37,31,2019,5,29,15,7
24398061,53163551,Brooklyn,40.70037,-73.91751,Private room,14,4,0.28,1,0,2018,6,16,167,7
24226842,17477908,Manhattan,40.79446,-73.96651,Entire home/apt,30,3,0.21,10,311,2019,6,1,152,7
21728093,158216643,Brooklyn,40.72026,-73.961,Private room,10,5,0.27,1,0,2018,7,19,200,5
13452799,76849055,Brooklyn,40.70885,-73.95349,Private room,1,3,0.08,1,0,2016,7,20,202,4
22230702,129165729,Queens,40.76234,-73.91991,Entire home/apt,1,75,4.38,1,317,2019,6,30,181,1
35804587,73676969,Bronx,40.87877,-73.85044,Private room,2,0,1,3,35,2019,6,30,181,1
12674934,17016231,Manhattan,40.76358,-73.993,Private room,1,5,0.13,1,0,2016,5,30,151,2
13246278,6787564,Manhattan,40.71258,-73.9901,Entire home/apt,4,6,0.31,1,0,2019,1,4,4,6
17123646,22926868,Brooklyn,40.64672,-74.00087,Private room,20,23,0.84,3,41,2019,6,23,174,1
33319941,922056,Brooklyn,40.68073,-73.95749,Private room,180,0,0.53,1,85,2019,5,27,139,2
25809641,28484697,Brooklyn,40.67304,-74.01231,Entire home/apt,2,10,0.87,1,345,2019,5,23,143,5
35645833,100981446,Brooklyn,40.67437,-73.96177,Entire home/apt,6,1,1,1,156,2019,7,1,182,2
3890417,18260299,Brooklyn,40.69439,-73.90715,Private room,30,7,0.74,6,92,2019,1,2,2,4
22339967,84679277,Manhattan,40.77817,-73.95096,Private room,2,2,0.3,1,0,2019,5,5,125,1
13217755,47896181,Manhattan,40.80125,-73.96529,Private room,1,3,0.08,1,0,2016,7,4,186,2
12812618,25233652,Brooklyn,40.71279,-73.96291,Private room,2,6,0.16,1,0,2018,1,1,1,2
31193843,231352789,Staten Island,40.63489,-74.07967,Private room,2,25,3.95,3,280,2019,7,7,188,1
44096,190409,Bronx,40.83232,-73.93184,Private room,1,219,2.04,3,353,2019,7,4,185,5
19296358,135131537,Manhattan,40.75743,-73.99638,Private room,3,80,3.7,2,16,2019,6,12,163,4
26520,51038,Brooklyn,40.68698,-73.96572,Private room,2,19,0.2,6,250,2019,6,2,153,1
30587461,229443636,Brooklyn,40.6874,-73.95279,Entire home/apt,2,15,2.11,1,349,2019,6,2,153,1
29897802,7271048,Manhattan,40.72953,-73.99978,Entire home/apt,3,8,1.11,1,357,2019,5,19,139,1
3609762,18189519,Queens,40.77995,-73.78506,Entire home/apt,3,146,2.46,1,143,2019,6,19,170,4
17304795,78866824,Manhattan,40.80238,-73.96503,Private room,2,16,0.56,1,0,2018,7,26,207,5
22062492,94543911,Manhattan,40.77176,-73.94943,Entire home/apt,2,2,0.26,1,0,2019,1,1,1,3
746996,3920265,Brooklyn,40.6747,-73.98245,Private room,3,270,3.34,1,300,2019,7,2,183,3
8649999,45464080,Queens,40.75167,-73.89171,Private room,4,6,0.13,1,249,2015,12,23,357,4
22020038,47414802,Manhattan,40.80427,-73.9506,Entire home/apt,20,4,0.21,2,282,2018,9,30,273,1
30416267,15377463,Brooklyn,40.68525,-73.93159,Private room,2,0,0.31,1,0,2019,4,9,142,2
35619784,267951770,Queens,40.68761,-73.84241,Entire home/apt,1,0,1,1,189,2019,7,7,158,1
14085389,30656279,Manhattan,40.76738,-73.98743,Private room,30,3,0.1,4,180,2018,8,5,217,1
9747682,4018726,Brooklyn,40.69297,-73.94522,Private room,3,6,2.77,1,60,2019,6,30,181,1
23629364,133288905,Manhattan,40.75321,-73.97132,Entire home/apt,3,12,0.86,3,6,2019,4,22,112,2
342995,1740216,Manhattan,40.81169,-73.94355,Private room,2,77,0.88,2,144,2019,7,1,182,2
657198,414627,Brooklyn,40.68863,-74.00181,Entire home/apt,3,15,0.18,1,0,2018,7,9,190,2
24635095,179657707,Manhattan,40.75516,-73.99603,Private room,3,35,2.42,2,53,2019,7,1,182,2
3946239,20449694,Brooklyn,40.68646,-73.95975,Entire home/apt,2,11,0.42,1,0,2018,6,8,159,6
24810452,1799439,Brooklyn,40.71543,-73.94278,Private room,2,7,0.54,1,0,2018,9,18,261,3
21124150,152366935,Queens,40.65059,-73.82896,Entire home/apt,1,42,1.97,1,220,2019,7,1,182,2
35680065,268394581,Brooklyn,40.69134,-73.93288,Private room,1,2,2,3,139,2019,7,6,187,7
19583464,137647792,Manhattan,40.74511,-73.97833,Entire home/apt,2,0,0.05,1,0,2017,12,1,123,1
919990,4629954,Brooklyn,40.67573,-73.99878,Entire home/apt,6,1,0.03,1,24,2017,1,3,3,3
3600108,7076239,Brooklyn,40.68744,-73.9747,Entire home/apt,2,180,2.99,2,290,2019,6,19,170,4
31341298,234214434,Brooklyn,40.70061,-73.92869,Private room,30,0,1.25,4,191,2019,5,26,179,5
19117322,131218877,Manhattan,40.758,-73.97906,Entire home/apt,30,0,0.15,1,0,2018,1,30,260,1
2636139,7250500,Brooklyn,40.66141,-73.98097,Entire home/apt,1,5,0.88,1,85,2019,4,28,118,1
16757281,25137968,Manhattan,40.81335,-73.95616,Shared room,1,36,1.32,1,23,2019,6,30,181,1
34489723,260639745,Manhattan,40.76179,-73.98589,Private room,1,0,1,15,296,2019,6,17,167,1
